tileDepthTextureAssignments
{
    VERSION = 1,
    airplane_tiles_Simon_MD_171 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_172 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_175 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_176 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_177 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_181 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_182 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_186 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_187 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_188 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_192 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_193 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_197 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_201 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_202 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_206 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_209 = airplane_tiles_Simon_MD_122,
    airplane_tiles_Simon_MD_39 = airplane_tiles_Simon_MD_38,
    airplane_tiles_Simon_MD_61 = airplane_tiles_Simon_MD_60,
    appliances_cooking_overgrown_01_Simon_MD_44 = appliances_cooking_overgrown_01_Simon_MD_36,
    appliances_cooking_overgrown_01_Simon_MD_45 = appliances_cooking_overgrown_01_Simon_MD_37,
    appliances_cooking_overgrown_01_Simon_MD_46 = appliances_cooking_overgrown_01_Simon_MD_38,
    appliances_cooking_overgrown_01_Simon_MD_47 = appliances_cooking_overgrown_01_Simon_MD_39,
    aza_rockycliff_B42_Simon_MD_114 = aza_rockycliff_B42_Simon_MD_40,
    aza_rockycliff_B42_Simon_MD_115 = aza_rockycliff_B42_Simon_MD_41,
    aza_rockycliff_B42_Simon_MD_116 = aza_rockycliff_B42_Simon_MD_42,
    aza_rockycliff_B42_Simon_MD_117 = aza_rockycliff_B42_Simon_MD_42,
    aza_rockycliff_B42_Simon_MD_118 = aza_rockycliff_B42_Simon_MD_41,
    aza_rockycliff_B42_Simon_MD_119 = aza_rockycliff_B42_Simon_MD_40,
    aza_rockycliff_B42_Simon_MD_20 = aza_rockycliff_B42_Simon_MD_4,
    aza_rockycliff_B42_Simon_MD_21 = aza_rockycliff_B42_Simon_MD_5,
    aza_rockycliff_B42_Simon_MD_22 = aza_rockycliff_B42_Simon_MD_6,
    aza_rockycliff_B42_Simon_MD_38 = aza_rockycliff_B42_Simon_MD_37,
    aza_rockycliff_B42_Simon_MD_39 = aza_rockycliff_B42_Simon_MD_37,
    aza_rockycliff_B42_Simon_MD_43 = aza_rockycliff_B42_Simon_MD_40,
    aza_rockycliff_B42_Simon_MD_44 = aza_rockycliff_B42_Simon_MD_41,
    aza_rockycliff_B42_Simon_MD_45 = aza_rockycliff_B42_Simon_MD_42,
    aza_rockycliff_B42_Simon_MD_46 = aza_rockycliff_B42_Simon_MD_40,
    aza_rockycliff_B42_Simon_MD_47 = aza_rockycliff_B42_Simon_MD_41,
    aza_rockycliff_B42_Simon_MD_55 = aza_rockycliff_B42_Simon_MD_54,
    aza_rockycliff_B42_Simon_MD_56 = aza_rockycliff_B42_Simon_MD_40,
    aza_rockycliff_B42_Simon_MD_57 = aza_rockycliff_B42_Simon_MD_41,
    aza_rockycliff_B42_Simon_MD_58 = aza_rockycliff_B42_Simon_MD_42,
    aza_rockycliff_B42_Simon_MD_59 = aza_rockycliff_B42_Simon_MD_40,
    aza_rockycliff_B42_Simon_MD_60 = aza_rockycliff_B42_Simon_MD_41,
    aza_rockycliff_B42_Simon_MD_61 = aza_rockycliff_B42_Simon_MD_42,
    aza_rockycliff_B42_Simon_MD_62 = aza_rockycliff_B42_Simon_MD_40,
    aza_rockycliff_B42_Simon_MD_63 = aza_rockycliff_B42_Simon_MD_41,
    aza_rockycliff_B42_Simon_MD_71 = aza_rockycliff_B42_Simon_MD_70,
    castle_tiles_02_Simon_MD_73 = castle_tiles_02_Simon_MD_72,
    castle_tiles_02_Simon_MD_74 = castle_tiles_02_Simon_MD_72,
    castle_tiles_02_Simon_MD_75 = castle_tiles_02_Simon_MD_72,
    castle_tiles_02_Simon_MD_76 = castle_tiles_02_Simon_MD_72,
    castle_tiles_02_Simon_MD_77 = castle_tiles_02_Simon_MD_72,
    construction_Simon_MD_102 = construction_Simon_MD_46,
    construction_Simon_MD_103 = construction_Simon_MD_47,
    construction_Simon_MD_104 = construction_Simon_MD_48,
    construction_Simon_MD_105 = construction_Simon_MD_49,
    construction_Simon_MD_106 = construction_Simon_MD_50,
    construction_Simon_MD_107 = construction_Simon_MD_51,
    construction_Simon_MD_108 = construction_Simon_MD_52,
    construction_Simon_MD_109 = construction_Simon_MD_53,
    construction_Simon_MD_110 = construction_Simon_MD_54,
    construction_Simon_MD_111 = construction_Simon_MD_55,
    construction_Simon_MD_112 = construction_Simon_MD_56,
    construction_Simon_MD_113 = construction_Simon_MD_57,
    construction_Simon_MD_114 = construction_Simon_MD_58,
    construction_Simon_MD_115 = construction_Simon_MD_59,
    construction_Simon_MD_116 = construction_Simon_MD_60,
    construction_Simon_MD_117 = construction_Simon_MD_61,
    construction_Simon_MD_118 = construction_Simon_MD_62,
    construction_Simon_MD_119 = construction_Simon_MD_63,
    construction_Simon_MD_120 = construction_Simon_MD_64,
    construction_Simon_MD_121 = construction_Simon_MD_65,
    construction_Simon_MD_122 = construction_Simon_MD_66,
    construction_Simon_MD_123 = construction_Simon_MD_67,
    construction_Simon_MD_124 = construction_Simon_MD_68,
    construction_Simon_MD_125 = construction_Simon_MD_69,
    construction_Simon_MD_126 = construction_Simon_MD_70,
    construction_Simon_MD_127 = construction_Simon_MD_71,
    construction_Simon_MD_128 = construction_Simon_MD_72,
    construction_Simon_MD_129 = construction_Simon_MD_73,
    construction_Simon_MD_130 = construction_Simon_MD_74,
    construction_Simon_MD_131 = construction_Simon_MD_75,
    construction_Simon_MD_132 = construction_Simon_MD_76,
    construction_Simon_MD_133 = construction_Simon_MD_77,
    decoration_02_Simon_MD_48 = decoration_02_Simon_MD_40,
    decoration_02_Simon_MD_49 = decoration_02_Simon_MD_41,
    decoration_02_Simon_MD_50 = decoration_02_Simon_MD_42,
    decoration_02_Simon_MD_51 = decoration_02_Simon_MD_43,
    decoration_02_Simon_MD_52 = decoration_02_Simon_MD_44,
    decoration_02_Simon_MD_53 = decoration_02_Simon_MD_45,
    decoration_02_Simon_MD_54 = decoration_02_Simon_MD_46,
    decoration_02_Simon_MD_55 = decoration_02_Simon_MD_47,
    decoration_02_Simon_MD_56 = decoration_02_Simon_MD_40,
    decoration_02_Simon_MD_57 = decoration_02_Simon_MD_41,
    decoration_02_Simon_MD_58 = decoration_02_Simon_MD_42,
    decoration_02_Simon_MD_59 = decoration_02_Simon_MD_43,
    decoration_02_Simon_MD_60 = decoration_02_Simon_MD_44,
    decoration_02_Simon_MD_61 = decoration_02_Simon_MD_45,
    decoration_02_Simon_MD_62 = decoration_02_Simon_MD_46,
    decoration_02_Simon_MD_63 = decoration_02_Simon_MD_47,
    decoration_02_Simon_MD_64 = decoration_02_Simon_MD_40,
    decoration_02_Simon_MD_65 = decoration_02_Simon_MD_41,
    decoration_02_Simon_MD_66 = decoration_02_Simon_MD_42,
    decoration_02_Simon_MD_67 = decoration_02_Simon_MD_43,
    decoration_02_Simon_MD_68 = decoration_02_Simon_MD_44,
    decoration_02_Simon_MD_69 = decoration_02_Simon_MD_45,
    decoration_02_Simon_MD_78 = decoration_02_Simon_MD_70,
    decoration_02_Simon_MD_79 = decoration_02_Simon_MD_70,
    decoration_02_Simon_MD_80 = decoration_02_Simon_MD_72,
    decoration_02_Simon_MD_81 = decoration_02_Simon_MD_73,
    decoration_02_Simon_MD_82 = decoration_02_Simon_MD_74,
    decoration_02_Simon_MD_83 = decoration_02_Simon_MD_75,
    decoration_02_Simon_MD_84 = decoration_02_Simon_MD_76,
    decoration_02_Simon_MD_85 = decoration_02_Simon_MD_77,
    decoration_02_Simon_MD_86 = decoration_02_Simon_MD_70,
    decoration_02_Simon_MD_87 = decoration_02_Simon_MD_70,
    decoration_Simon_MD_129 = decoration_Simon_MD_127,
    decoration_Simon_MD_130 = decoration_Simon_MD_128,
    decoration_Simon_MD_131 = decoration_Simon_MD_127,
    decoration_Simon_MD_132 = decoration_Simon_MD_128,
    decoration_Simon_MD_133 = decoration_Simon_MD_127,
    decoration_Simon_MD_134 = decoration_Simon_MD_128,
    decoration_Simon_MD_135 = decoration_Simon_MD_127,
    decoration_Simon_MD_136 = decoration_Simon_MD_128,
    decoration_Simon_MD_154 = decoration_Simon_MD_152,
    decoration_Simon_MD_155 = decoration_Simon_MD_153,
    decoration_Simon_MD_156 = decoration_Simon_MD_152,
    decoration_Simon_MD_157 = decoration_Simon_MD_153,
    decoration_Simon_MD_158 = decoration_Simon_MD_152,
    decoration_Simon_MD_159 = decoration_Simon_MD_153,
    decoration_Simon_MD_160 = decoration_Simon_MD_152,
    decoration_Simon_MD_161 = decoration_Simon_MD_153,
    decoration_Simon_MD_164 = decoration_Simon_MD_152,
    decoration_Simon_MD_165 = decoration_Simon_MD_153,
    decoration_Simon_MD_166 = decoration_Simon_MD_152,
    decoration_Simon_MD_167 = decoration_Simon_MD_153,
    decoration_Simon_MD_168 = decoration_Simon_MD_152,
    decoration_Simon_MD_169 = decoration_Simon_MD_153,
    decoration_Simon_MD_188 = decoration_Simon_MD_186,
    decoration_Simon_MD_189 = decoration_Simon_MD_187,
    dungeon_keeper_01_Simon_MD_1 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_112 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_116 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_2 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_23 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_28 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_01_Simon_MD_29 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_01_Simon_MD_3 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_30 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_01_Simon_MD_31 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_01_Simon_MD_32 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_01_Simon_MD_33 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_01_Simon_MD_34 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_01_Simon_MD_35 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_01_Simon_MD_36 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_01_Simon_MD_37 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_01_Simon_MD_38 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_01_Simon_MD_39 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_01_Simon_MD_4 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_48 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_49 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_5 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_50 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_51 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_52 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_53 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_54 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_6 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_7 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_70 = dungeon_keeper_01_Simon_MD_69,
    dungeon_keeper_01_Simon_MD_80 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_01_Simon_MD_81 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_01_Simon_MD_82 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_01_Simon_MD_83 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_01_Simon_MD_90 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_01_Simon_MD_91 = dungeon_keeper_01_Simon_MD_0,
    dungeon_keeper_02_Simon_MD_100 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_101 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_102 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_103 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_104 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_105 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_106 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_107 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_108 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_109 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_110 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_111 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_112 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_113 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_114 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_115 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_116 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_117 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_118 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_119 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_120 = dungeon_keeper_02_Simon_MD_98,
    dungeon_keeper_02_Simon_MD_121 = dungeon_keeper_02_Simon_MD_99,
    dungeon_keeper_02_Simon_MD_123 = dungeon_keeper_02_Simon_MD_122,
    dungeon_keeper_02_Simon_MD_124 = dungeon_keeper_02_Simon_MD_122,
    dungeon_keeper_02_Simon_MD_125 = dungeon_keeper_02_Simon_MD_122,
    dungeon_keeper_02_Simon_MD_37 = dungeon_keeper_02_Simon_MD_36,
    dungeon_keeper_02_Simon_MD_68 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_69 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_70 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_71 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_72 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_73 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_74 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_75 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_76 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_77 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_78 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_79 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_80 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_81 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_82 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_83 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_84 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_85 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_86 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_87 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_88 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_89 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_90 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_91 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_92 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_93 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_94 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_95 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_02_Simon_MD_96 = dungeon_keeper_02_Simon_MD_62,
    dungeon_keeper_02_Simon_MD_97 = dungeon_keeper_02_Simon_MD_63,
    dungeon_keeper_arena_01_Simon_MD_0 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_arena_01_Simon_MD_1 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_arena_01_Simon_MD_17 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_18 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_19 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_2 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_arena_01_Simon_MD_20 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_21 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_22 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_23 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_24 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_25 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_26 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_27 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_28 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_29 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_3 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_arena_01_Simon_MD_30 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_31 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_32 = dungeon_keeper_arena_01_Simon_MD_16,
    dungeon_keeper_arena_01_Simon_MD_4 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_arena_01_Simon_MD_5 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_casino_01_Simon_MD_0 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_casino_01_Simon_MD_1 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_casino_01_Simon_MD_10 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_casino_01_Simon_MD_11 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_casino_01_Simon_MD_12 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_casino_01_Simon_MD_13 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_casino_01_Simon_MD_2 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_casino_01_Simon_MD_3 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_casino_01_Simon_MD_4 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_casino_01_Simon_MD_5 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_casino_01_Simon_MD_6 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_casino_01_Simon_MD_7 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_casino_01_Simon_MD_8 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_casino_01_Simon_MD_9 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_dungeon_heart_01_Simon_MD_0 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_dungeon_heart_01_Simon_MD_1 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_dungeon_heart_01_Simon_MD_10 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_11 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_12 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_13 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_14 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_15 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_16 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_17 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_18 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_19 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_2 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_dungeon_heart_01_Simon_MD_20 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_21 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_22 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_25 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_26 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_3 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_dungeon_heart_01_Simon_MD_31 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_32 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_36 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_37 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_40 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_dungeon_heart_01_Simon_MD_9 = dungeon_keeper_dungeon_heart_01_Simon_MD_8,
    dungeon_keeper_graveyard_01_Simon_MD_0 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_graveyard_01_Simon_MD_1 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_graveyard_01_Simon_MD_17 = dungeon_keeper_graveyard_01_Simon_MD_16,
    dungeon_keeper_graveyard_01_Simon_MD_18 = dungeon_keeper_graveyard_01_Simon_MD_16,
    dungeon_keeper_graveyard_01_Simon_MD_19 = dungeon_keeper_graveyard_01_Simon_MD_16,
    dungeon_keeper_graveyard_01_Simon_MD_2 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_graveyard_01_Simon_MD_20 = dungeon_keeper_graveyard_01_Simon_MD_16,
    dungeon_keeper_graveyard_01_Simon_MD_21 = dungeon_keeper_graveyard_01_Simon_MD_16,
    dungeon_keeper_graveyard_01_Simon_MD_22 = dungeon_keeper_graveyard_01_Simon_MD_16,
    dungeon_keeper_graveyard_01_Simon_MD_23 = dungeon_keeper_graveyard_01_Simon_MD_16,
    dungeon_keeper_graveyard_01_Simon_MD_24 = dungeon_keeper_graveyard_01_Simon_MD_16,
    dungeon_keeper_graveyard_01_Simon_MD_3 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_graveyard_01_Simon_MD_4 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_graveyard_01_Simon_MD_5 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_graveyard_01_Simon_MD_6 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_graveyard_01_Simon_MD_7 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_graveyard_01_Simon_MD_8 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_graveyard_01_Simon_MD_9 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_guardpost_01_Simon_MD_0 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_guardpost_01_Simon_MD_1 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_guardpost_01_Simon_MD_2 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_guardpost_01_Simon_MD_3 = dungeon_keeper_01_Simon_MD_27,
    dungeon_keeper_guardpost_01_Simon_MD_4 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_guardpost_01_Simon_MD_5 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_hatchery_01_Simon_MD_0 = dungeon_keeper_01_Simon_MD_24,
    dungeon_keeper_hatchery_01_Simon_MD_1 = dungeon_keeper_01_Simon_MD_25,
    dungeon_keeper_hatchery_01_Simon_MD_10 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_11 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_12 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_13 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_14 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_15 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_16 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_17 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_18 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_19 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_2 = dungeon_keeper_01_Simon_MD_26,
    dungeon_keeper_hatchery_01_Simon_MD_20 = dungeon_keeper_hatchery_01_Simon_MD_8,
    dungeon_keeper_hatchery_01_Simon_MD_21 = dungeon_keeper_hatchery_01_Simon_MD_8,
